time,TEGFP
2.184546156508775, 206463675.21367502
6.513903034054904, 442953169.51566935
10.237409970178664, 554242343.3048432
14.616170920201299, 702627908.357075
20.061019749980034, 637709223.6467235
25.030029355379824, 697990859.4491926
